station_id,station_name,lat,lon,elevation,source,type_mes,mmask,is_snotel,swq_valid_count,snd_valid_count,swq_completeness,snd_completeness,BOUNDING_BOX_COORDS,POUR_POINT_COORDS,Watershed_Name
CanSWE-SK-ECCC017,SUNNYSIDE @ EMMA LAKE,53.55332,-105.88773,526.4,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,53.65332/-105.98773/53.453323/-105.787735,53.55332/-105.88773,CanSWE_SK_ECCC017
CanSWE-SK-ECCC005,TROSSACHS,49.64528,-104.219574,602.5,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,4,0,0.01278281989006775,0.0,49.745277/-104.31957/49.54528/-104.119576,49.64528/-104.219574,CanSWE_SK_ECCC005
CanSWE-SK-ECCC006,YELLOW GRASS,49.813942,-104.176094,579.5,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,5,0,0.015978524862584685,0.0,49.91394/-104.27609/49.713943/-104.076096,49.813942/-104.176094,CanSWE_SK_ECCC006
CanSWE-SK-ECCC011,OXBOW,49.212097,-102.136375,572.4,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,49.312096/-102.236374/49.1121/-102.03638,49.212097/-102.136375,CanSWE_SK_ECCC011
CanSWE-SK-ECCC014,WILLOWBROOK,51.24839,-102.734924,521.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,51.34839/-102.83492/51.14839/-102.634926,51.24839/-102.734924,CanSWE_SK_ECCC014
CanSWE-SK-ECCC020,2 MILES S OF ROULEAU,50.1672,-104.91861,569.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,50.267197/-105.01861/50.0672/-104.81861,50.1672/-104.91861,CanSWE_SK_ECCC020
CanSWE-SK-ECCC021,21K NE CANORA,51.713074,-102.50873,487.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,51.813072/-102.60873/51.613075/-102.40873,51.713074/-102.50873,CanSWE_SK_ECCC021
CanSWE-SK-ECCC022,3.5 MILES S OF WILCOX,50.047127,-104.74389,570.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,50.147125/-104.84389/49.94713/-104.64389,50.047127/-104.74389,CanSWE_SK_ECCC022
CanSWE-SK-ECCC023,ASSINIBOIA,49.611446,-105.89295,716.6,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,49.711445/-105.99295/49.511448/-105.79295,49.611446/-105.89295,CanSWE_SK_ECCC023
CanSWE-SK-ECCC024,ASSINIBOIA AIRPORT,49.72559,-105.94748,724.6,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,49.82559/-106.04748/49.62559/-105.84748,49.72559/-105.94748,CanSWE_SK_ECCC024
CanSWE-SK-ECCC025,BENGOUGH,49.40765,-105.07767,708.6,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,49.50765/-105.177666/49.30765/-104.97767,49.40765/-105.07767,CanSWE_SK_ECCC025
CanSWE-SK-ECCC026,BONE CREEK,49.757275,-108.866684,1087.3,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,49.857273/-108.96668/49.657276/-108.766685,49.757275/-108.866684,CanSWE_SK_ECCC026
CanSWE-SK-ECCC027,CANOPUS,49.205433,-106.20922,906.5,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,49.30543/-106.30922/49.105434/-106.10922,49.205433/-106.20922,CanSWE_SK_ECCC027
CanSWE-SK-ECCC028,CARONPORT,50.47,-105.78,584.6,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,50.57/-105.88/50.370003/-105.68,50.47/-105.78,CanSWE_SK_ECCC028
CanSWE-SK-ECCC029,CEYLON,49.436733,-104.59282,730.7,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,49.53673/-104.69282/49.336735/-104.49282,49.436733/-104.59282,CanSWE_SK_ECCC029
CanSWE-SK-ECCC030,CHAPLIN,50.63,-106.63,658.9,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,50.73/-106.729996/50.530003/-106.53,50.63/-106.63,CanSWE_SK_ECCC030
CanSWE-SK-ECCC032,EAST FAIRWELL,49.6394,-109.08707,1135.9,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,49.7394/-109.187065/49.539402/-108.98707,49.6394/-109.08707,CanSWE_SK_ECCC032
CanSWE-SK-ECCC033,EYEBROW,50.78,-106.17,620.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,50.879997/-106.27/50.68/-106.07,50.78/-106.17,CanSWE_SK_ECCC033
CanSWE-SK-ECCC034,FOX VALLEY,50.46,-109.47,717.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,50.559998/-109.57/50.36/-109.37,50.46/-109.47,CanSWE_SK_ECCC034
CanSWE-SK-ECCC035,GUERNSEY,51.86,-105.17,531.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,51.96/-105.27/51.760002/-105.07,51.86/-105.17,CanSWE_SK_ECCC035
CanSWE-SK-ECCC037,HALBRITE,49.49642,-103.51118,585.6,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,49.59642/-103.611176/49.396423/-103.41118,49.49642/-103.51118,CanSWE_SK_ECCC037
CanSWE-SK-ECCC036,HWY15 SALTCOATS NO 213,50.91,-102.24,524.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,51.01/-102.34/50.81/-102.14,50.91/-102.24,CanSWE_SK_ECCC036
CanSWE-SK-ECCC038,LANGENBURG,50.86531,-101.78915,522.9,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,50.96531/-101.889145/50.765312/-101.68915,50.86531/-101.78915,CanSWE_SK_ECCC038
CanSWE-SK-ECCC039,MEYRONNE,49.7,-106.84,731.7,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,49.8/-106.939995/49.600002/-106.74,49.7/-106.84,CanSWE_SK_ECCC039
CanSWE-SK-ECCC040,MINTON,49.233017,-104.59676,751.2,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,49.333015/-104.69676/49.13302/-104.496765,49.233017/-104.59676,CanSWE_SK_ECCC040
CanSWE-SK-ECCC041,MORTLACH,50.484737,-106.07462,595.8,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,50.584736/-106.17462/50.38474/-105.974625,50.484737/-106.07462,CanSWE_SK_ECCC041
CanSWE-SK-ECCC042,NW OF BRADDOCK RESERVOIR,50.104652,-107.35922,789.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,50.20465/-107.45922/50.004654/-107.259224,50.104652/-107.35922,CanSWE_SK_ECCC042
CanSWE-SK-ECCC055,ONION LAKE,53.68828,-109.88964,598.4,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,53.788277/-109.98964/53.58828/-109.78964,53.68828/-109.88964,CanSWE_SK_ECCC055
CanSWE-SK-ECCC043,OUNGER,49.146656,-103.78633,614.5,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,49.246655/-103.88633/49.046658/-103.68633,49.146656/-103.78633,CanSWE_SK_ECCC043
CanSWE-SK-ECCC044,PRECEVILLE,51.93613,-102.66875,511.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,52.03613/-102.768745/51.836132/-102.56875,51.93613/-102.66875,CanSWE_SK_ECCC044
CanSWE-SK-ECCC045,RAMA,51.769054,-103.03434,556.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,51.869053/-103.13434/51.669056/-102.93434,51.769054/-103.03434,CanSWE_SK_ECCC045
CanSWE-SK-ECCC046,SASKATOON,52.13,-106.47,559.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,52.23/-106.57/52.030003/-106.37,52.13/-106.47,CanSWE_SK_ECCC046
CanSWE-SK-ECCC047,SHAMROCK,50.19,-106.57,692.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,50.289997/-106.67/50.09/-106.47,50.19/-106.57,CanSWE_SK_ECCC047
CanSWE-SK-ECCC048,SMITH CREEK,50.86,-101.62,508.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,50.96/-101.72/50.760002/-101.520004,50.86/-101.62,CanSWE_SK_ECCC048
CanSWE-SK-ECCC049,ST DENIS,52.21,-106.09,549.5,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,52.309998/-106.189995/52.11/-105.99,52.21/-106.09,CanSWE_SK_ECCC049
CanSWE-SK-ECCC050,TUXFORD,50.51,-105.54,596.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,50.609997/-105.64/50.41/-105.44,50.51/-105.54,CanSWE_SK_ECCC050
CanSWE-SK-ECCC051,WATSON_EAST,52.110043,-104.45464,547.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,52.21004/-104.55464/52.010044/-104.354645,52.110043/-104.45464,CanSWE_SK_ECCC051
CanSWE-SK-ECCC053,WEST OF PONTEIX,49.744003,-107.56081,792.7,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,49.844/-107.660805/49.644005/-107.46081,49.744003/-107.56081,CanSWE_SK_ECCC053
CanSWE-SK-ECCC052,WEST POPLAR,49.2,-106.4,999.1,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,49.3/-106.5/49.100002/-106.3,49.2/-106.4,CanSWE_SK_ECCC052
CanSWE-SK-ECCC054,WISETON,51.32,-107.65,564.9,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,2,0,0.006391409945033875,0.0,51.42/-107.75/51.22/-107.55,51.32/-107.65,CanSWE_SK_ECCC054
CanSWE-SK-ECCC056,XXX,50.4,-105.56,562.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,1,0,0.0031957049725169374,0.0,50.5/-105.659996/50.300003/-105.46,50.4/-105.56,CanSWE_SK_ECCC056
CanSWE-BCE-1D18P,DISAPPOINTMENT LAKE,49.555,-122.75833,1050.0,CanSWEv6-British Columbia Environment,2,1,False,3975,699,12.702927265754827,2.233797775789339,49.655/-122.85833/49.455/-122.65833,49.555/-122.75833,CanSWE_BCE_1D18P
CanSWE-BCE-3B25P,NORTH ROAD TEST ASWS,48.486,-123.41231,35.0,CanSWEv6-British Columbia Environment,2,0,False,348,79,1.112105330435894,0.25246069282883804,48.586/-123.51231/48.386/-123.31231,48.486/-123.41231,CanSWE_BCE_3B25P
CanSWE-BCE-1A15,KNUDSEN LAKE,54.30278,-120.7825,1580.0,CanSWEv6-British Columbia Environment,0,1,False,263,263,0.8404704077719545,0.8404704077719545,54.40278/-120.8825/54.20278/-120.6825,54.30278/-120.7825,CanSWE_BCE_1A15
CanSWE-BCE-1C08,NAZKO,53.01958,-123.6541,1070.0,CanSWEv6-British Columbia Environment,0,0,False,174,174,0.556052665217947,0.556052665217947,53.11958/-123.7541/52.919582/-123.5541,53.01958/-123.6541,CanSWE_BCE_1C08
CanSWE-BCE-1C13A,HORSEFLY MOUNTAIN,52.34089,-121.0599,1550.0,CanSWEv6-British Columbia Environment,0,1,False,134,134,0.42822446631726957,0.42822446631726957,52.440887/-121.1599/52.24089/-120.9599,52.34089/-121.0599,CanSWE_BCE_1C13A
CanSWE-BCE-1C19,GNAWED MOUNTAIN,50.4333,-120.9667,1580.0,CanSWEv6-British Columbia Environment,0,1,False,152,152,0.48574715582257444,0.48574715582257444,50.5333/-121.066696/50.3333/-120.8667,50.4333/-120.9667,CanSWE_BCE_1C19
CanSWE-BCE-1D09,WAHLEACH LAKE,49.23206,-121.580185,1480.0,CanSWEv6-British Columbia Environment,0,1,False,222,222,0.7094465038987601,0.7094465038987601,49.332058/-121.68018/49.13206/-121.48019,49.23206/-121.580185,CanSWE_BCE_1D09
CanSWE-BCE-1E05,KNOUFF LAKE,50.9833,-120.1333,1200.0,CanSWEv6-British Columbia Environment,0,1,False,123,123,0.39307171161958326,0.39307171161958326,51.083298/-120.2333/50.8833/-120.0333,50.9833/-120.1333,CanSWE_BCE_1E05
CanSWE-BCE-1F04,ENDERBY,50.653027,-118.9269,1900.0,CanSWEv6-British Columbia Environment,0,1,False,284,284,0.9075802121948102,0.9075802121948102,50.753025/-119.0269/50.55303/-118.826904,50.653027/-118.9269,CanSWE_BCE_1F04
CanSWE-BCE-2A01A,CANOE RIVER,52.779446,-119.27111,870.0,CanSWEv6-British Columbia Environment,0,1,False,144,144,0.46018151604243895,0.46018151604243895,52.879444/-119.37111/52.679447/-119.17111,52.779446/-119.27111,CanSWE_BCE_2A01A
CanSWE-BCE-2A22,SUNBEAM LAKE,51.589905,-117.65347,2010.0,CanSWEv6-British Columbia Environment,0,1,False,203,203,0.6487281094209383,0.6487281094209383,51.689903/-117.75347/51.489906/-117.553474,51.589905/-117.65347,CanSWE_BCE_2A22
CanSWE-BCE-2C07,FERNIE EAST,49.508335,-115.016945,1250.0,CanSWEv6-British Columbia Environment,0,1,False,257,257,0.821296177936853,0.821296177936853,49.608334/-115.11694/49.408337/-114.91695,49.508335/-115.016945,CanSWE_BCE_2C07
CanSWE-BCE-2C16,MOUNT JOFFRE,50.533848,-115.12645,1750.0,CanSWEv6-British Columbia Environment,0,1,False,195,195,0.6231624696408028,0.6231624696408028,50.633846/-115.22645/50.43385/-115.02645,50.533848/-115.12645,CanSWE_BCE_2C16
CanSWE-BCE-2F21,BOULEAU LAKE,50.28267,-119.6483,1400.0,CanSWEv6-British Columbia Environment,0,0,False,132,132,0.4218330563722357,0.4218330563722357,50.382668/-119.7483/50.18267/-119.5483,50.28267/-119.6483,CanSWE_BCE_2F21
CanSWE-BCE-2F25,POSTILL LAKE (UPPER),49.96219,-119.2051,1540.0,CanSWEv6-British Columbia Environment,0,1,False,38,38,0.12143678895564361,0.12143678895564361,50.062187/-119.3051/49.86219/-119.1051,49.96219/-119.2051,CanSWE_BCE_2F25
CanSWE-BCE-3B13,HEATHER MOUNTAIN,48.94281,-124.45112,1170.0,CanSWEv6-British Columbia Environment,0,1,False,43,43,0.1374153138182283,0.1374153138182283,49.04281/-124.55112/48.84281/-124.35112,48.94281/-124.45112,CanSWE_BCE_3B13
CanSWE-BCE-4A02,PINE PASS,55.35283,-122.64278,1450.0,CanSWEv6-British Columbia Environment,0,1,False,217,217,0.6934679790361753,0.6934679790361753,55.452827/-122.742775/55.25283/-122.54278,55.35283/-122.64278,CanSWE_BCE_4A02
CanSWE-BCE-4A09,PULPIT LAKE,57.548504,-126.74895,1335.0,CanSWEv6-British Columbia Environment,0,1,False,201,201,0.6423366994759044,0.6423366994759044,57.648502/-126.848946/57.448505/-126.64895,57.548504/-126.74895,CanSWE_BCE_4A09
CanSWE-BCE-4B10,NINGUNSAW PASS,56.78328,-129.9529,690.0,CanSWEv6-British Columbia Environment,0,1,False,155,155,0.49533427074012526,0.49533427074012526,56.883278/-130.0529/56.68328/-129.85289,56.78328/-129.9529,CanSWE_BCE_4B10
CanSWE-BCE-4C15,JADE CITY,59.23722,-129.66083,940.0,CanSWEv6-British Columbia Environment,0,1,False,59,59,0.1885465933784993,0.1885465933784993,59.33722/-129.76083/59.137222/-129.56082,59.23722/-129.66083,CanSWE_BCE_4C15
CanSWE-BCE-4D01,TELEGRAPH CREEK,57.94889,-131.13556,580.0,CanSWEv6-British Columbia Environment,0,1,False,125,125,0.3994631215646171,0.3994631215646171,58.04889/-131.23557/57.848892/-131.03555,57.94889/-131.13556,CanSWE_BCE_4D01
CanSWE-ONR-8004,JONES FALLS,44.548977,-76.2371,116.5,CanSWEv6-Ontario Ministry of Natural Resources,0,0,False,18,18,0.05752268950530487,0.05752268950530487,44.648975/-76.3371/44.44898/-76.1371,44.548977/-76.2371,CanSWE_ONR_8004
CanSWE-SCD-NT024,FROBISHER BAY A,63.75,-68.55,34.0,CanSWEv6-Meteorological Service of Canada,0,0,False,467,469,1.4923942221654096,1.4987856321104436,63.85/-68.65/63.65/-68.450005,63.75/-68.55,CanSWE_SCD_NT024
CanSWE-SK-ECCC015,3 MI S OF ASQUITH,52.08473,-107.21893,534.0,CanSWEv6-Saskatchewan Water Security Agency,0,0,False,11,0,0.035152754697686306,0.0,52.184727/-107.31893/51.98473/-107.118935,52.08473/-107.21893,CanSWE_SK_ECCC015
CanSWE-MB-06EC003,SOUTH BAY,56.68722,-99.02333,258.4,CanSWEv6-Manitoba Hydro,0,0,False,4,4,0.01278281989006775,0.01278281989006775,56.78722/-99.12333/56.587223/-98.92333,56.68722/-99.02333,CanSWE_MB_06EC003
CanSWE-UU-CCR,Caribou Creek,53.94478,-104.6487,519.0,CanSWEv6-Environment and Climate Change Canada,0,0,False,24,24,0.0766969193404065,0.0766969193404065,54.044777/-104.748695/53.84478/-104.5487,53.94478/-104.6487,CanSWE_UU_CCR
CanSWE-UU-DKL001,Duck Lake,52.91541,-106.2223,499.0,CanSWEv6-Environment and Climate Change Canada,0,0,False,30,28,0.09587114917550812,0.08947973923047424,53.015408/-106.322296/52.81541/-106.1223,52.91541/-106.2223,CanSWE_UU_DKL001
CanSWE-UU-WLF001,ALPINE TUNDRA STATION,60.56778,-135.1606,1478.5,CanSWEv6-Global Water Futures,0,1,False,133,138,0.42502876134475265,0.44100728620733737,60.667778/-135.2606/60.46778/-135.0606,60.56778/-135.1606,CanSWE_UU_WLF001
CanSWE-UU-WLF003,WHITE SPRUCE FOREST STATION,60.60444,-134.9547,737.4,CanSWEv6-Global Water Futures,0,1,False,142,153,0.4537901060974051,0.4889428607950914,60.704437/-135.0547/60.50444/-134.85469,60.60444/-134.9547,CanSWE_UU_WLF003
CanSWE-UU-WLF002,SHRUB TUNDRA-TAIGA STATION,60.52611,-135.2067,1422.3,CanSWEv6-Global Water Futures,0,1,False,131,126,0.4186373513997188,0.40265882653713403,60.62611/-135.3067/60.426113/-135.10669,60.52611/-135.2067,CanSWE_UU_WLF002
CanSWE-UU-SDNWA001,SDWNA POLYGON CENTRE,52.21867,-106.097,557.9,CanSWEv6-University of Saskatchewan,0,0,False,23,0,0.07350121436788956,0.0,52.31867/-106.197/52.11867/-105.997,52.21867/-106.097,CanSWE_UU_SDNWA001
CanSWE-UU-SWF001,SWIFT CURRENT HILLSLOPE 1,50.264557,-107.73369,819.3,CanSWEv6-Agriculture and Agri-Food Canada,0,0,False,62,62,0.1981337082960501,0.1981337082960501,50.364555/-107.83369/50.16456/-107.63369,50.264557/-107.73369,CanSWE_UU_SWF001
CanSWE-UU-SWF002,SWIFT CURRENT HILLSLOPE 2,50.26522,-107.73156,819.5,CanSWEv6-Agriculture and Agri-Food Canada,0,0,False,62,62,0.1981337082960501,0.1981337082960501,50.36522/-107.83156/50.165222/-107.63156,50.26522/-107.73156,CanSWE_UU_SWF002
CanSWE-UU-SWF003,SWIFT CURRENT HILLSLOPE 3,50.264874,-107.729454,820.0,CanSWEv6-Agriculture and Agri-Food Canada,0,0,False,65,65,0.20772082321360094,0.20772082321360094,50.364872/-107.82945/50.164875/-107.629456,50.264874/-107.729454,CanSWE_UU_SWF003
CanSWE-UU-XBK001,BRATT'S LAKE BROME GRASS,50.20038,-104.70985,584.0,CanSWEv6-Environment and Climate Change Canada,0,0,False,20,20,0.06391409945033874,0.06391409945033874,50.300377/-104.809845/50.10038/-104.60985,50.20038/-104.70985,CanSWE_UU_XBK001
CanSWE-UU-XBK002,BRATT'S LAKE WHEAT/LENTIL STUBBLE,50.20038,-104.7086,584.0,CanSWEv6-Environment and Climate Change Canada,0,0,False,20,20,0.06391409945033874,0.06391409945033874,50.300377/-104.8086/50.10038/-104.608604,50.20038/-104.7086,CanSWE_UU_XBK002
CanSWE-UU-XBK003,BRATT'S LAKE FALLOW/FLAX STUBBLE,50.19976,-104.7086,584.0,CanSWEv6-Environment and Climate Change Canada,0,0,False,20,20,0.06391409945033874,0.06391409945033874,50.29976/-104.8086/50.099762/-104.608604,50.19976/-104.7086,CanSWE_UU_XBK003
CanSWE-UU-OPAWS001,OPABIN AWS 1,51.34341,-116.32113,2238.2,CanSWEv6-Changing Cold Regions Network (CCRN),0,1,False,12,12,0.03834845967020325,0.03834845967020325,51.44341/-116.42113/51.243412/-116.22113,51.34341/-116.32113,CanSWE_UU_OPAWS001
CanSWE-UU-OPAWS002,OPABIN AWS 2,51.3511,-116.331665,2041.6,CanSWEv6-Changing Cold Regions Network (CCRN),0,1,False,6,6,0.019174229835101624,0.019174229835101624,51.4511/-116.43166/51.251102/-116.23167,51.3511/-116.331665,CanSWE_UU_OPAWS002
CanSWE-UU-OPAWS003,OPABIN AWS 3,51.34345,-116.32053,2236.2,CanSWEv6-Changing Cold Regions Network (CCRN),0,1,False,1,1,0.0031957049725169374,0.0031957049725169374,51.443447/-116.42053/51.24345/-116.220535,51.34345/-116.32053,CanSWE_UU_OPAWS003
CanSWE-UU-OHAWS001,LAKE OHARA AWS 1,51.351498,-116.33148,2040.0,CanSWEv6-Changing Cold Regions Network (CCRN),0,1,False,6,6,0.019174229835101624,0.019174229835101624,51.451496/-116.43148/51.2515/-116.23148,51.351498/-116.33148,CanSWE_UU_OHAWS001
CanSWE-UU-OHAWS003,LAKE OHARA AWS 3,51.34301,-116.32109,2239.1,CanSWEv6-Changing Cold Regions Network (CCRN),0,1,False,1,1,0.0031957049725169374,0.0031957049725169374,51.44301/-116.42109/51.24301/-116.22109,51.34301/-116.32109,CanSWE_UU_OHAWS003
CanSWE-UU-OHAWS002,LAKE OHARA AWS 2,51.3592,-116.34168,2024.6,CanSWEv6-Changing Cold Regions Network (CCRN),0,1,False,5,5,0.015978524862584685,0.015978524862584685,51.459198/-116.44168/51.2592/-116.241684,51.3592/-116.34168,CanSWE_UU_OHAWS002
CanSWE-UU-BCRVR,Vital Lake,62.6087,-114.4489,204.0,CanSWEv6-Environment and Climate Change Canada,0,0,False,15,15,0.04793557458775406,0.04793557458775406,62.7087/-114.5489/62.5087/-114.3489,62.6087/-114.4489,CanSWE_UU_BCRVR
CanSWE-UU-BCRRL,Ryan Lake,62.5868,-114.3709,209.0,CanSWEv6-Environment and Climate Change Canada,0,0,False,16,16,0.051131279560271,0.051131279560271,62.6868/-114.4709/62.4868/-114.270905,62.5868/-114.3709,CanSWE_UU_BCRRL
CanSWE-UU-BCRNWL,Northern wetland,62.6529,-114.48,228.0,CanSWEv6-Environment and Climate Change Canada,0,0,False,16,16,0.051131279560271,0.051131279560271,62.7529/-114.58/62.552902/-114.380005,62.6529/-114.48,CanSWE_UU_BCRNWL
CanSWE-UU-BCRLP,Landing portage,62.5483,-114.4051,205.5,CanSWEv6-Environment and Climate Change Canada,0,0,False,15,15,0.04793557458775406,0.04793557458775406,62.6483/-114.5051/62.448303/-114.3051,62.5483/-114.4051,CanSWE_UU_BCRLP
CanSWE-UU-BCRJPV,Jack pine above Vital,62.6242,-114.4534,216.0,CanSWEv6-Environment and Climate Change Canada,0,0,False,16,16,0.051131279560271,0.051131279560271,62.724197/-114.5534/62.5242/-114.3534,62.6242/-114.4534,CanSWE_UU_BCRJPV
CanSWE-UU-BCROAC,Outcrop above camp,62.5937,-114.4387,209.9,CanSWEv6-Environment and Climate Change Canada,0,0,False,14,14,0.04473986961523712,0.04473986961523712,62.6937/-114.5387/62.493702/-114.3387,62.5937/-114.4387,CanSWE_UU_BCROAC
CanSWE-UU-BCRORL,Outcrop near Ryan Lake road,62.5689,-114.3639,213.2,CanSWEv6-Environment and Climate Change Canada,0,0,False,17,17,0.05432698453278793,0.05432698453278793,62.6689/-114.4639/62.468903/-114.2639,62.5689/-114.3639,CanSWE_UU_BCRORL
CanSWE-UU-BCRLLE,Landing Lake eastern shore,62.5631,-114.4001,211.4,CanSWEv6-Environment and Climate Change Canada,0,0,False,17,17,0.05432698453278793,0.05432698453278793,62.663097/-114.5001/62.4631/-114.3001,62.5631/-114.4001,CanSWE_UU_BCRLLE
CanSWE-UU-BCRAVG,basin average,62.53778,-114.4333,209.9,CanSWEv6-Environment and Climate Change Canada,0,0,False,17,17,0.05432698453278793,0.05432698453278793,62.63778/-114.533295/62.437782/-114.3333,62.53778/-114.4333,CanSWE_UU_BCRAVG
CanSWE-UU-MC-FisS,Fisera_Lower_Southface,50.955975,-115.20402,2294.3,CanSWEv6-Canadian Rockies Hydrological Observatory,0,1,False,135,135,0.4314201712897865,0.4314201712897865,51.055973/-115.304016/50.855976/-115.10402,50.955975/-115.20402,CanSWE_UU_MC_FisS
CanSWE-UU-MC-FisN,FiseraRidge_Northface,50.956715,-115.205284,2297.2,CanSWEv6-Canadian Rockies Hydrological Observatory,0,1,False,135,135,0.4314201712897865,0.4314201712897865,51.056713/-115.30528/50.856716/-115.105286,50.956715/-115.205284,CanSWE_UU_MC_FisN
CanSWE-UU-MC-FisRdgTp,Fisera_Ridgetop,50.956676,-115.20475,2297.5,CanSWEv6-Canadian Rockies Hydrological Observatory,0,1,False,137,137,0.43781158123482034,0.43781158123482034,51.056675/-115.30475/50.856678/-115.10475,50.956676/-115.20475,CanSWE_UU_MC_FisRdgTp
CanSWE-UU-MC-FisUpS,Fisera_Upper_Southface,50.95628,-115.20464,2303.0,CanSWEv6-Canadian Rockies Hydrological Observatory,0,1,False,134,134,0.42822446631726957,0.42822446631726957,51.05628/-115.30464/50.85628/-115.104645,50.95628/-115.20464,CanSWE_UU_MC_FisUpS
CanSWE-UU-MC-Hay,HayMeadow,50.9438,-115.13994,1430.7,CanSWEv6-Canadian Rockies Hydrological Observatory,0,1,False,43,43,0.1374153138182283,0.1374153138182283,51.0438/-115.23994/50.843803/-115.03994,50.9438/-115.13994,CanSWE_UU_MC_Hay
CanSWE-UU-MC-LvlFrst,LevelForest,50.946804,-115.146805,1504.9,CanSWEv6-Canadian Rockies Hydrological Observatory,0,1,False,58,58,0.18535088840598235,0.18535088840598235,51.046803/-115.2468/50.846806/-115.04681,50.946804/-115.146805,CanSWE_UU_MC_LvlFrst
CanSWE-UU-MC-UppClr,Upper_Clearing,50.95657,-115.17544,1841.7,CanSWEv6-Canadian Rockies Hydrological Observatory,0,1,False,116,116,0.3707017768119647,0.3707017768119647,51.05657/-115.27544/50.85657/-115.07544,50.95657/-115.17544,CanSWE_UU_MC_UppClr
CanSWE-UU-MC-UpFrst,Upper_Forest,50.95686,-115.17506,1834.9,CanSWEv6-Canadian Rockies Hydrological Observatory,0,1,False,115,115,0.3675060718394478,0.3675060718394478,51.056858/-115.275055/50.85686/-115.07506,50.95686/-115.17506,CanSWE_UU_MC_UpFrst
CanSWE-UU-MC-VVClr,VistaView_clearing,50.970898,-115.17212,1956.4,CanSWEv6-Canadian Rockies Hydrological Observatory,0,1,False,89,89,0.2844177425540074,0.2844177425540074,51.070896/-115.27212/50.8709/-115.07212,50.970898/-115.17212,CanSWE_UU_MC_VVClr
